title,word,frequency
Twelfth Night,murky,1
Twelfth Night,musical,1
Twelfth Night,nature,1
Twelfth Night,necessarily,1
Twelfth Night,necessary,1
Twelfth Night,neglecting,1
Twelfth Night,neither,1
Twelfth Night,newfound,1
Twelfth Night,nice,1
Twelfth Night,nobleman,1
Twelfth Night,noblewoman,1
Twelfth Night,nobody,1
Twelfth Night,noisy,1
Twelfth Night,nonetheless,1
Twelfth Night,norms,1
Twelfth Night,notable,1
Twelfth Night,nothing,1
Twelfth Night,notions,1
Twelfth Night,number,1
Twelfth Night,objects,1
Twelfth Night,oblige,1
Twelfth Night,observing,1
Twelfth Night,obstacles,1
Twelfth Night,obstinate,1
Twelfth Night,obtain,1
Twelfth Night,obvious,1
Twelfth Night,occupations,1
Twelfth Night,ocean,1
Twelfth Night,offense,1
Twelfth Night,offers,1
Twelfth Night,officers,1
Twelfth Night,ok,1
Twelfth Night,older,1
Twelfth Night,onto,1
Twelfth Night,open,1
Twelfth Night,opening,1
Twelfth Night,opens,1
Twelfth Night,outfit,1
Twelfth Night,outward,1
Twelfth Night,overhear,1
Twelfth Night,pain,1
Twelfth Night,painfully,1
Twelfth Night,painting,1
Twelfth Night,pangs,1
Twelfth Night,participate,1
Twelfth Night,participates,1
Twelfth Night,particular,1
Twelfth Night,particularly,1
Twelfth Night,pass,1
Twelfth Night,passed,1
Twelfth Night,passion,1
Twelfth Night,passionately,1
Twelfth Night,path,1
Twelfth Night,pattern,1
Twelfth Night,patterns,1
Twelfth Night,penis,1
Twelfth Night,performer,1
Twelfth Night,periods,1
Twelfth Night,person,1
Twelfth Night,persona,1
Twelfth Night,personages,1
Twelfth Night,personal,1
Twelfth Night,personality,1
Twelfth Night,pick,1
Twelfth Night,piece,1
Twelfth Night,pining,1
Twelfth Night,place,1
Twelfth Night,plan,1
Twelfth Night,planning,1
Twelfth Night,plaster,1
Twelfth Night,playfully,1
Twelfth Night,pleasure,1
Twelfth Night,plenty,1
Twelfth Night,plus,1
Twelfth Night,points,1
Twelfth Night,pooper,1
Twelfth Night,portrayal,1
Twelfth Night,portrayals,1
Twelfth Night,portrayed,1
Twelfth Night,positions,1
Twelfth Night,positive,1
Twelfth Night,possession,1
Twelfth Night,possibility,1
Twelfth Night,potential,1
Twelfth Night,powerful,1
Twelfth Night,practical,1
Twelfth Night,prank,1
Twelfth Night,pranksters,1
Twelfth Night,preparing,1
Twelfth Night,present,1
Twelfth Night,prestige,1
Twelfth Night,presumed,1
Twelfth Night,pretends,1
Twelfth Night,pretense,1
Twelfth Night,prevented,1
Twelfth Night,previously,1
Twelfth Night,priest,1
Twelfth Night,prisoner,1
Twelfth Night,privately,1
Twelfth Night,problem,1
Twelfth Night,produces,1
Twelfth Night,profession,1
Twelfth Night,professions,1
Twelfth Night,program,1
Twelfth Night,prolonging,1
Twelfth Night,promote,1
Twelfth Night,proposals,1
Twelfth Night,propriety,1
Twelfth Night,prospective,1
Twelfth Night,protect,1
Twelfth Night,protector,1
Twelfth Night,protestant,1
Twelfth Night,protests,1
Twelfth Night,proves,1
Twelfth Night,provides,1
Twelfth Night,proving,1
Twelfth Night,pummel,1
Twelfth Night,punish,1
Twelfth Night,puppy,1
Twelfth Night,purchased,1
Twelfth Night,puritanical,1
Twelfth Night,puritans,1
Twelfth Night,purporting,1
Twelfth Night,purpose,1
Twelfth Night,pursue,1
Twelfth Night,pursued,1
Twelfth Night,pursuit,1
Twelfth Night,pursuits,1
Twelfth Night,queen,1
Twelfth Night,question,1
Twelfth Night,quotes,1
Twelfth Night,radical,1
Twelfth Night,raised,1
Twelfth Night,random,1
Twelfth Night,rank,1
Twelfth Night,ranting,1
Twelfth Night,raving,1
Twelfth Night,ready,1
Twelfth Night,real,1
Twelfth Night,reality,1
Twelfth Night,realization,1
Twelfth Night,reasons,1
Twelfth Night,recently,1
Twelfth Night,recite,1
Twelfth Night,references,1
Twelfth Night,referential,1
Twelfth Night,refers,1
Twelfth Night,reflects,1
Twelfth Night,refuse,1
Twelfth Night,regardless,1
Twelfth Night,rejoice,1
Twelfth Night,relates,1
Twelfth Night,relationships,1
Twelfth Night,released,1
Twelfth Night,religious,1
Twelfth Night,remain,1
Twelfth Night,remarks,1
Twelfth Night,remember,1
Twelfth Night,remembers,1
Twelfth Night,removed,1
Twelfth Night,reports,1
Twelfth Night,representation,1
Twelfth Night,reputation,1
Twelfth Night,resident,1
Twelfth Night,response,1
Twelfth Night,responses,1
Twelfth Night,rest,1
Twelfth Night,result,1
Twelfth Night,reunited,1
Twelfth Night,revealing,1
Twelfth Night,revelry,1
Twelfth Night,rich,1
Twelfth Night,rid,1
Twelfth Night,ridicules,1
Twelfth Night,ridiculing,1
Twelfth Night,rise,1
Twelfth Night,rock,1
Twelfth Night,role,1
Twelfth Night,roles,1
Twelfth Night,romance,1
Twelfth Night,romantically,1
Twelfth Night,rooted,1
Twelfth Night,safer,1
Twelfth Night,said,1
Twelfth Night,sailors,1
Twelfth Night,sanctioned,1
Twelfth Night,satisfied,1
Twelfth Night,satisfy,1
Twelfth Night,saved,1
Twelfth Night,scheme,1
Twelfth Night,sect,1
Twelfth Night,seduce,1
Twelfth Night,seeing,1
Twelfth Night,seek,1
Twelfth Night,semblative,1
Twelfth Night,send,1
Twelfth Night,sends,1
Twelfth Night,sent,1
Twelfth Night,sentiment,1
Twelfth Night,separating,1
Twelfth Night,serious,1
Twelfth Night,serve,1
Twelfth Night,seven,1
Twelfth Night,severely,1
Twelfth Night,sex,1
Twelfth Night,share,1
Twelfth Night,shift,1
Twelfth Night,ship,1
Twelfth Night,shipwrecked,1
Twelfth Night,shortly,1
Twelfth Night,shots,1
Twelfth Night,sibling,1
Twelfth Night,siblings,1
Twelfth Night,sick,1
Twelfth Night,sickness,1
Twelfth Night,side,1
Twelfth Night,sighs,1
Twelfth Night,sight,1
Twelfth Night,significant,1
Twelfth Night,signified,1
Twelfth Night,silly,1
Twelfth Night,similarly,1
Twelfth Night,simply,1
Twelfth Night,sincerely,1
Twelfth Night,sing,1
Twelfth Night,sinks,1
Twelfth Night,skill,1
Twelfth Night,slaps,1
Twelfth Night,slobbers,1
Twelfth Night,small,1
Twelfth Night,smiling,1
Twelfth Night,smokin,1
Twelfth Night,snack,1
Twelfth Night,someone,1
Twelfth Night,something,1
Twelfth Night,sometimes,1
Twelfth Night,song,1
Twelfth Night,songs,1
Twelfth Night,sort,1
Twelfth Night,sorts,1
Twelfth Night,space,1
Twelfth Night,speak,1
Twelfth Night,specific,1
Twelfth Night,spend,1
Twelfth Night,spending,1
Twelfth Night,spoil,1
Twelfth Night,spoken,1
Twelfth Night,spontaneously,1
Twelfth Night,sport,1
Twelfth Night,spread,1
Twelfth Night,st,1
Twelfth Night,staging,1
Twelfth Night,standing,1
Twelfth Night,star,1
Twelfth Night,startled,1
Twelfth Night,starts,1
Twelfth Night,state,1
Twelfth Night,steadily,1
Twelfth Night,step,1
Twelfth Night,stick,1
Twelfth Night,sting,1
Twelfth Night,stipulates,1
Twelfth Night,stoked,1
Twelfth Night,stole,1
Twelfth Night,stolen,1
Twelfth Night,storm,1
Twelfth Night,storms,1
Twelfth Night,storylines,1
Twelfth Night,straightened,1
Twelfth Night,stranded,1
Twelfth Night,strangely,1
Twelfth Night,strangers,1
Twelfth Night,strategy,1
Twelfth Night,strict,1
Twelfth Night,strike,1
Twelfth Night,struck,1
Twelfth Night,stumbling,1
Twelfth Night,style,1
Twelfth Night,sub,1
Twelfth Night,subtext,1
Twelfth Night,subversive,1
Twelfth Night,success,1
Twelfth Night,suffering,1
Twelfth Night,suffers,1
Twelfth Night,suggesting,1
Twelfth Night,sully,1
Twelfth Night,super,1
Twelfth Night,supports,1
Twelfth Night,supposedly,1
Twelfth Night,supreme,1
Twelfth Night,sure,1
Twelfth Night,surprising,1
Twelfth Night,swear,1
Twelfth Night,swears,1
Twelfth Night,swell,1
Twelfth Night,swept,1
Twelfth Night,swords,1
Twelfth Night,system,1
Twelfth Night,taking,1
Twelfth Night,tapestry,1
Twelfth Night,tell,1
Twelfth Night,telling,1
Twelfth Night,tender,1
Twelfth Night,term,1
Twelfth Night,terrible,1
Twelfth Night,terribly,1
Twelfth Night,text,1
Twelfth Night,therapeutic,1
Twelfth Night,therefore,1
Twelfth Night,thoughts,1
Twelfth Night,thousand,1
Twelfth Night,threaten,1
Twelfth Night,throes,1
Twelfth Night,tidy,1
Twelfth Night,tis,1
Twelfth Night,together,1
Twelfth Night,tools,1
Twelfth Night,topas,1
Twelfth Night,topic,1
Twelfth Night,topics,1
Twelfth Night,torment,1
Twelfth Night,tradition,1
Twelfth Night,transform,1
Twelfth Night,transgression,1
Twelfth Night,trapped,1
Twelfth Night,trappings,1
Twelfth Night,treatment,1
Twelfth Night,tree,1
Twelfth Night,tremendous,1
Twelfth Night,trickery,1
Twelfth Night,tricks,1
Twelfth Night,tricksters,1
Twelfth Night,trinket,1
Twelfth Night,trouble,1
Twelfth Night,truly,1
Twelfth Night,trusting,1
Twelfth Night,trusty,1
Twelfth Night,tunes,1
Twelfth Night,turned,1
Twelfth Night,turning,1
Twelfth Night,turns,1
Twelfth Night,types,1
Twelfth Night,uh,1
Twelfth Night,un,1
Twelfth Night,unattractive,1
Twelfth Night,uncertainty,1
Twelfth Night,unfulfilled,1
Twelfth Night,unhappily,1
Twelfth Night,universe,1
Twelfth Night,unpredictably,1
Twelfth Night,unreasonable,1
Twelfth Night,unrequited,1
Twelfth Night,unstable,1
Twelfth Night,untie,1
Twelfth Night,unworthy,1
Twelfth Night,upending,1
Twelfth Night,upheaval,1
Twelfth Night,upon,1
Twelfth Night,upset,1
Twelfth Night,upside,1
Twelfth Night,use,1
Twelfth Night,used,1
Twelfth Night,valentine,1
Twelfth Night,value,1
Twelfth Night,vanity,1
Twelfth Night,view,1
Twelfth Night,viewed,1
Twelfth Night,wags,1
Twelfth Night,walk,1
Twelfth Night,want,1
Twelfth Night,wanted,1
Twelfth Night,warns,1
Twelfth Night,wash,1
Twelfth Night,watched,1
Twelfth Night,wedded,1
Twelfth Night,welcomes,1
Twelfth Night,whatever,1
Twelfth Night,whether,1
Twelfth Night,wholeheartedly,1
Twelfth Night,wicked,1
Twelfth Night,willing,1
Twelfth Night,willingness,1
Twelfth Night,wimp,1
Twelfth Night,wimpy,1
Twelfth Night,wisdom,1
Twelfth Night,wisest,1
Twelfth Night,wonder,1
Twelfth Night,wonders,1
Twelfth Night,woo,1
Twelfth Night,word,1
Twelfth Night,world,1
Twelfth Night,worry,1
Twelfth Night,woven,1
Twelfth Night,wreck,1
Twelfth Night,writes,1
Twelfth Night,wrote,1
Twelfth Night,years,1
Twelfth Night,youth,1
Twelfth Night,zip,1
The Taming of the Shrew,play,44
The Taming of the Shrew,marriage,23
The Taming of the Shrew,social,21
The Taming of the Shrew,house,18
The Taming of the Shrew,wife,17
The Taming of the Shrew,also,15
The Taming of the Shrew,marry,15
The Taming of the Shrew,agrees,14
The Taming of the Shrew,men,13
The Taming of the Shrew,old,13
The Taming of the Shrew,padua,13
The Taming of the Shrew,wedding,13
The Taming of the Shrew,man,12
The Taming of the Shrew,one,12
The Taming of the Shrew,father,11
The Taming of the Shrew,vincentio,11
The Taming of the Shrew,young,11
The Taming of the Shrew,characters,10
The Taming of the Shrew,way,10
The Taming of the Shrew,women,10
The Taming of the Shrew,arrives,9
The Taming of the Shrew,love,9
The Taming of the Shrew,power,9
The Taming of the Shrew,roles,9
The Taming of the Shrew,servant,9
The Taming of the Shrew,suitors,9
The Taming of the Shrew,bed,8
The Taming of the Shrew,like,8
The Taming of the Shrew,meet,8
The Taming of the Shrew,real,8
The Taming of the Shrew,tutor,8
The Taming of the Shrew,calls,7
The Taming of the Shrew,cambio,7
The Taming of the Shrew,education,7
The Taming of the Shrew,get,7
The Taming of the Shrew,however,7
The Taming of the Shrew,husband,7
The Taming of the Shrew,long,7
The Taming of the Shrew,married,7
The Taming of the Shrew,order,7
The Taming of the Shrew,role,7
The Taming of the Shrew,says,7
The Taming of the Shrew,wants,7
The Taming of the Shrew,woman,7
The Taming of the Shrew,back,6
The Taming of the Shrew,class,6
The Taming of the Shrew,dressed,6
The Taming of the Shrew,end,6
The Taming of the Shrew,everyone,6
The Taming of the Shrew,finally,6
The Taming of the Shrew,leave,6
The Taming of the Shrew,may,6
The Taming of the Shrew,party,6
The Taming of the Shrew,rich,6
The Taming of the Shrew,see,6
The Taming of the Shrew,seems,6
The Taming of the Shrew,servants,6
The Taming of the Shrew,society,6
The Taming of the Shrew,transformation,6
The Taming of the Shrew,widow,6
The Taming of the Shrew,arrive,5
The Taming of the Shrew,banquet,5
The Taming of the Shrew,begin,5
The Taming of the Shrew,come,5
The Taming of the Shrew,daughter,5
The Taming of the Shrew,disguise,5
The Taming of the Shrew,disguises,5
The Taming of the Shrew,even,5
The Taming of the Shrew,fact,5
The Taming of the Shrew,gender,5
The Taming of the Shrew,goes,5
The Taming of the Shrew,gremio,5
The Taming of the Shrew,hierarchy,5
The Taming of the Shrew,immediately,5
The Taming of the Shrew,important,5
The Taming of the Shrew,much,5
The Taming of the Shrew,often,5
The Taming of the Shrew,opens,5
The Taming of the Shrew,physical,5
The Taming of the Shrew,position,5
The Taming of the Shrew,relationships,5
The Taming of the Shrew,speech,5
The Taming of the Shrew,stage,5
The Taming of the Shrew,story,5
The Taming of the Shrew,theme,5
The Taming of the Shrew,toward,5
The Taming of the Shrew,two,5
The Taming of the Shrew,upon,5
The Taming of the Shrew,wealthy,5
The Taming of the Shrew,16th,4
The Taming of the Shrew,actors,4
The Taming of the Shrew,along,4
The Taming of the Shrew,attention,4
The Taming of the Shrew,audience,4
The Taming of the Shrew,begins,4
The Taming of the Shrew,behavior,4
The Taming of the Shrew,century,4
The Taming of the Shrew,court,4
The Taming of the Shrew,decides,4
The Taming of the Shrew,enters,4
The Taming of the Shrew,falls,4
The Taming of the Shrew,family,4
The Taming of the Shrew,find,4
The Taming of the Shrew,first,4
The Taming of the Shrew,food,4
The Taming of the Shrew,front,4
The Taming of the Shrew,go,4
The Taming of the Shrew,head,4
The Taming of the Shrew,instead,4
The Taming of the Shrew,interested,4
The Taming of the Shrew,language,4
The Taming of the Shrew,made,4
The Taming of the Shrew,make,4
The Taming of the Shrew,makes,4
The Taming of the Shrew,money,4
The Taming of the Shrew,must,4
The Taming of the Shrew,named,4
The Taming of the Shrew,performance,4
The Taming of the Shrew,person,4
The Taming of the Shrew,plan,4
The Taming of the Shrew,really,4
The Taming of the Shrew,refuses,4
The Taming of the Shrew,relationship,4
The Taming of the Shrew,return,4
The Taming of the Shrew,romantic,4
The Taming of the Shrew,second,4
The Taming of the Shrew,seem,4
The Taming of the Shrew,set,4
The Taming of the Shrew,sunday,4
The Taming of the Shrew,tinker,4
The Taming of the Shrew,together,4
The Taming of the Shrew,turns,4
The Taming of the Shrew,acting,3
The Taming of the Shrew,attempt,3
The Taming of the Shrew,attitude,3
The Taming of the Shrew,become,3
The Taming of the Shrew,becomes,3
The Taming of the Shrew,best,3
The Taming of the Shrew,boundaries,3
The Taming of the Shrew,care,3
The Taming of the Shrew,circumvent,3
The Taming of the Shrew,claims,3
The Taming of the Shrew,comedy,3
The Taming of the Shrew,comes,3
The Taming of the Shrew,convince,3
The Taming of the Shrew,couples,3
The Taming of the Shrew,course,3
The Taming of the Shrew,courtship,3
The Taming of the Shrew,decide,3
The Taming of the Shrew,disguised,3
The Taming of the Shrew,dowry,3
The Taming of the Shrew,dresses,3
The Taming of the Shrew,drunk,3
The Taming of the Shrew,economic,3
The Taming of the Shrew,emphasizes,3
The Taming of the Shrew,ends,3
The Taming of the Shrew,enough,3
The Taming of the Shrew,expectations,3
The Taming of the Shrew,experience,3
The Taming of the Shrew,fathers,3
The Taming of the Shrew,formal,3
The Taming of the Shrew,friend,3
The Taming of the Shrew,friends,3
The Taming of the Shrew,future,3
The Taming of the Shrew,happiness,3
The Taming of the Shrew,husbands,3
The Taming of the Shrew,kind,3
The Taming of the Shrew,knows,3
The Taming of the Shrew,latin,3
The Taming of the Shrew,life,3
The Taming of the Shrew,little,3
The Taming of the Shrew,local,3
The Taming of the Shrew,lovers,3
The Taming of the Shrew,meanwhile,3
The Taming of the Shrew,moon,3
The Taming of the Shrew,music,3
The Taming of the Shrew,nearby,3
The Taming of the Shrew,new,3
The Taming of the Shrew,nothing,3
The Taming of the Shrew,obedient,3
The Taming of the Shrew,pedant,3
The Taming of the Shrew,place,3
The Taming of the Shrew,plays,3
The Taming of the Shrew,point,3
The Taming of the Shrew,pretends,3
The Taming of the Shrew,problem,3
The Taming of the Shrew,proper,3
The Taming of the Shrew,rather,3
The Taming of the Shrew,recognize,3
The Taming of the Shrew,road,3
The Taming of the Shrew,scene,3
The Taming of the Shrew,schoolmaster,3
The Taming of the Shrew,sister,3
The Taming of the Shrew,sleep,3
The Taming of the Shrew,soon,3
The Taming of the Shrew,sun,3
The Taming of the Shrew,sure,3
The Taming of the Shrew,tells,3
The Taming of the Shrew,theater,3
The Taming of the Shrew,theatricality,3
The Taming of the Shrew,thing,3
The Taming of the Shrew,though,3
The Taming of the Shrew,transaction,3
The Taming of the Shrew,treat,3
The Taming of the Shrew,tutors,3
The Taming of the Shrew,typical,3
The Taming of the Shrew,unlike,3
The Taming of the Shrew,unruly,3
The Taming of the Shrew,used,3
The Taming of the Shrew,verona,3
The Taming of the Shrew,ways,3
The Taming of the Shrew,wed,3
The Taming of the Shrew,well,3
The Taming of the Shrew,whether,3
The Taming of the Shrew,wins,3
The Taming of the Shrew,within,3
The Taming of the Shrew,without,3
The Taming of the Shrew,wives,3
The Taming of the Shrew,works,3
The Taming of the Shrew,act,2
The Taming of the Shrew,agreed,2
The Taming of the Shrew,alehouse,2
The Taming of the Shrew,allow,2
The Taming of the Shrew,alone,2
The Taming of the Shrew,although,2
The Taming of the Shrew,anger,2
The Taming of the Shrew,appears,2
The Taming of the Shrew,approaches,2
The Taming of the Shrew,arrangements,2
The Taming of the Shrew,arriving,2
The Taming of the Shrew,aside,2
The Taming of the Shrew,attempts,2
The Taming of the Shrew,attend,2
The Taming of the Shrew,attitudes,2
The Taming of the Shrew,available,2
The Taming of the Shrew,beautiful,2
The Taming of the Shrew,beggar,2
The Taming of the Shrew,beginning,2
The Taming of the Shrew,behave,2
The Taming of the Shrew,believes,2
The Taming of the Shrew,big,2
The Taming of the Shrew,biondello,2
The Taming of the Shrew,breaks,2
The Taming of the Shrew,bring,2
The Taming of the Shrew,brings,2
The Taming of the Shrew,business,2
The Taming of the Shrew,cake,2
The Taming of the Shrew,carries,2
The Taming of the Shrew,cases,2
The Taming of the Shrew,causing,2
The Taming of the Shrew,ceremony,2
The Taming of the Shrew,certain,2
The Taming of the Shrew,change,2
The Taming of the Shrew,changes,2
The Taming of the Shrew,character,2
The Taming of the Shrew,church,2
The Taming of the Shrew,claiming,2
The Taming of the Shrew,classes,2
The Taming of the Shrew,classroom,2
The Taming of the Shrew,clearly,2
The Taming of the Shrew,closely,2
The Taming of the Shrew,clothes,2
The Taming of the Shrew,company,2
The Taming of the Shrew,conduct,2
The Taming of the Shrew,continue,2
The Taming of the Shrew,continues,2
The Taming of the Shrew,conventional,2
The Taming of the Shrew,convinced,2
The Taming of the Shrew,country,2
The Taming of the Shrew,countryside,2
The Taming of the Shrew,dad,2
The Taming of the Shrew,daughters,2
The Taming of the Shrew,day,2
The Taming of the Shrew,declares,2
The Taming of the Shrew,defined,2
The Taming of the Shrew,demonstrate,2
The Taming of the Shrew,despite,2
The Taming of the Shrew,development,2
The Taming of the Shrew,directly,2
The Taming of the Shrew,disparity,2
The Taming of the Shrew,dress,2
The Taming of the Shrew,elaborate,2
The Taming of the Shrew,english,2
The Taming of the Shrew,everyday,2
The Taming of the Shrew,explains,2
The Taming of the Shrew,exploration,2
The Taming of the Shrew,extent,2
The Taming of the Shrew,families,2
The Taming of the Shrew,feast,2
The Taming of the Shrew,figures,2
The Taming of the Shrew,finds,2
The Taming of the Shrew,focuses,2
The Taming of the Shrew,following,2
The Taming of the Shrew,forces,2
The Taming of the Shrew,fortune,2
The Taming of the Shrew,forward,2
The Taming of the Shrew,frame,2
The Taming of the Shrew,fun,2
The Taming of the Shrew,gain,2
The Taming of the Shrew,genuine,2
The Taming of the Shrew,gets,2
The Taming of the Shrew,given,2
The Taming of the Shrew,good,2
The Taming of the Shrew,groom,2
The Taming of the Shrew,group,2
The Taming of the Shrew,grumio,2
The Taming of the Shrew,guy,2
The Taming of the Shrew,hand,2
The Taming of the Shrew,hands,2
The Taming of the Shrew,heart,2
The Taming of the Shrew,horse,2
The Taming of the Shrew,huge,2
The Taming of the Shrew,humiliating,2
The Taming of the Shrew,ideas,2
The Taming of the Shrew,impersonate,2
The Taming of the Shrew,impossible,2
The Taming of the Shrew,informs,2
The Taming of the Shrew,initial,2
The Taming of the Shrew,inner,2
The Taming of the Shrew,inset,2
The Taming of the Shrew,inside,2
The Taming of the Shrew,insists,2
The Taming of the Shrew,insults,2
